2.90830,2.32878,4.00000,,,,
2.88189,2.68345,4.00000,,,,
2.89671,3.09482,4.00000,,,,
2.87673,3.41406,4.00000,,,,
2.91378,3.78420,4.00000,,,,
2.92473,4.15015,4.00000,,,,
2.95340,4.52609,4.00000,,,,
2.89960,4.91105,4.00000,,,,
2.89091,5.25478,4.00000,,,,
2.92054,5.65424,4.00000,,,,
2.93085,6.02374,4.00000,,,,
2.83002,6.39228,4.00000,,,,
2.90250,6.79787,4.00000,,,,
2.90283,7.12453,4.00000,,,,
2.94954,7.51981,4.00000,,,,
2.93891,7.88030,4.00000,,,,
2.93246,8.26624,4.00000,,,,
2.91475,8.61900,4.00000,,,,
2.92312,8.98981,4.00000,,,,
2.95823,9.38252,4.00000,,,,
2.94825,9.76557,4.00000,,,,
2.96725,10.14798,4.00000,,,,
2.92828,-9.84001,4.00000,,,,
2.94213,-9.60420,4.00000,,,,
2.97080,-9.23534,4.00000,,,,
2.95372,-8.85971,4.00000,,,,
2.92183,-8.48344,4.00000,,,,
2.92731,-8.10847,4.00000,,,,
2.94374,-7.71964,4.00000,,,,
2.99496,-7.34047,4.00000,,,,
2.95920,-6.96582,4.00000,,,,
2.96854,-6.59278,4.00000,,,,
2.94309,-6.19140,4.00000,,,,
2.97434,-5.83124,4.00000,,,,
2.99528,-5.44822,4.00000,,,,
2.96822,-5.06455,4.00000,,,,
2.98304,-4.67026,4.00000,,,,
2.95018,-4.30399,4.00000,,,,
2.97499,-3.92870,4.00000,,,,
2.99882,-3.54375,4.00000,,,,
2.88253,-3.15042,4.00000,,,,
2.95179,-2.78029,4.00000,,,,
2.96886,-2.38181,4.00000,,,,
3.00591,-2.02134,4.00000,,,,
3.00398,-1.64219,4.00000,,,,
2.98401,-1.26175,4.00000,,,,
2.96468,-0.87486,4.00000,,,,
2.98433,-0.49990,4.00000,,,,
2.99625,-0.11785,4.00000,,,,
3.02073,0.30415,4.00000,,,,
2.95469,0.64658,4.00000,,,,
2.97370,1.04345,4.00000,,,,
2.98626,1.40263,4.00000,,,,
3.00076,1.78984,4.00000,,,,
3.00076,2.17512,4.00000,,,,
2.96339,2.55524,4.00000,,,,
2.98046,2.94052,4.00000,,,,
3.01300,3.30679,4.00000,,,,
3.02492,3.70882,4.00000,,,,
2.94309,4.08798,4.00000,,,,
2.97402,4.49452,4.00000,,,,
2.98755,4.86370,4.00000,,,,
3.02234,5.42842,4.00000,,,,
3.01590,5.62203,4.00000,,,,
3.01139,6.00796,4.00000,,,,
2.98948,6.38133,4.00000,,,,
3.00398,6.76662,4.00000,,,,
3.01525,7.13709,4.00000,,,,
3.00978,7.53720,4.00000,,,,
3.00494,7.93861,4.00000,,,,
2.99335,8.30329,4.00000,,,,
3.01557,8.70083,4.00000,,,,
3.03587,9.06358,4.00000,,,,
3.01622,9.45082,4.00000,,,,
2.97821,9.83741,4.00000,,,,
2.99335,10.21467,4.00000,,,,
3.04650,-9.88028,4.00000,,,,
3.03490,-9.48887,4.00000,,,,
3.07195,-9.11228,4.00000,,,,
2.99206,-8.72376,4.00000,,,,
3.00494,-8.34782,4.00000,,,,
3.04102,-7.95738,4.00000,,,,
3.03104,-7.56533,4.00000,,,,
3.02008,-7.19422,4.00000,,,,
3.00043,-6.80636,4.00000,,,,
3.01557,-6.40659,4.00000,,,,
3.02492,-6.06254,4.00000,,,,
3.04521,-5.64215,4.00000,,,,
3.02524,-5.25623,4.00000,,,,
3.00398,-4.85968,4.00000,,,,
3.02782,-4.48020,4.00000,,,,
3.02492,-4.09847,4.00000,,,,
3.05552,-3.69225,4.00000,,,,
3.03104,-3.31600,4.00000,,,,
3.00623,-2.93781,4.00000,,,,
3.02041,-2.55415,4.00000,,,,
3.03104,-2.15341,4.00000,,,,
2.95179,-1.76975,4.00000,,,,
3.00527,-1.38609,4.00000,,,,
3.01590,-1.00275,4.00000,,,,
3.04714,-0.61554,4.00000,,,,
3.02588,-0.22705,4.00000,,,,
3.01493,0.15597,4.00000,,,,
2.99431,0.53319,4.00000,,,,
3.01364,0.92974,4.00000,,,,
3.06583,1.31727,4.00000,,,,
3.02975,1.70576,4.00000,,,,
2.99399,2.08621,4.00000,,,,
3.00945,2.46730,4.00000,,,,
3.03684,2.88028,4.00000,,,,
3.05842,3.23688,4.00000,,,,
3.08773,3.63279,4.00000,,,,
3.00398,4.02870,4.00000,,,,
3.01042,4.39659,4.00000,,,,
3.04972,4.80990,4.00000,,,,
3.05777,5.17263,4.00000,,,,
3.03523,5.57821,4.00000,,,,
3.01106,5.95835,4.00000,,,,
3.03039,6.33913,4.00000,,,,
3.07130,6.77209,4.00000,,,,
3.06164,7.11518,4.00000,,,,
3.04231,7.50434,4.00000,,,,
3.01396,7.88738,4.00000,,,,
3.04231,8.26688,4.00000,,,,
3.06100,8.65412,4.00000,,,,
3.03072,9.03620,4.00000,,,,
3.04586,9.42666,4.00000,,,,
3.01332,9.81937,4.00000,,,,
3.03619,10.19502,4.00000,,,,
3.05230,-9.89188,4.00000,,,,
3.03458,-9.50530,4.00000,,,,
3.01976,-9.11131,4.00000,,,,
3.03104,-8.72989,4.00000,,,,
3.05037,-8.36393,4.00000,,,,
3.03555,-7.95996,4.00000,,,,
3.00140,-7.56887,4.00000,,,,
3.00527,-7.19197,4.00000,,,,
3.04714,-6.76932,4.00000,,,,
3.03716,-6.42817,4.00000,,,,
3.02943,-5.99006,4.00000,,,,
3.00269,-5.64247,4.00000,,,,
3.01976,-5.24978,4.00000,,,,
3.03812,-4.83713,4.00000,,,,
3.06164,-4.47150,4.00000,,,,
2.94438,-4.08494,4.00000,,,,
3.01042,-3.69322,4.00000,,,,
3.02685,-3.30247,4.00000,,,,
3.05649,-2.90882,4.00000,,,,
3.05262,-2.52967,4.00000,,,,
3.06647,-2.12829,4.00000,,,,
3.00559,-1.75429,4.00000,,,,
3.03651,-1.36225,4.00000,,,,
3.04747,-0.95314,4.00000,,,,
3.04135,-0.59235,4.00000,,,,
3.04747,-0.19516,4.00000,,,,
3.01783,0.16853,4.00000,,,,
3.06712,0.58215,4.00000,,,,
3.06841,0.96614,4.00000,,,,
3.07678,1.35141,4.00000,,,,
3.01525,1.76600,4.00000,,,,
3.01590,2.11939,4.00000,,,,
3.06776,2.52109,4.00000,,,,
3.06712,2.90347,4.00000,,,,
3.04521,3.28810,4.00000,,,,
3.02685,3.69207,4.00000,,,,
3.03974,4.05995,4.00000,,,,
3.05198,4.45264,4.00000,,,,
3.05616,4.84340,4.00000,,,,
3.04811,5.21902,4.00000,,,,
3.02556,5.62718,4.00000,,,,
3.04714,6.00828,4.00000,,,,
3.07130,6.38745,4.00000,,,,
3.04102,6.78595,4.00000,,,,
3.05616,7.16770,4.00000,,,,
3.01912,7.55363,4.00000,,,,
3.04553,7.93861,4.00000,,,,
3.06164,8.33164,4.00000,,,,
3.06228,8.72241,4.00000,,,,
3.02363,9.13188,4.00000,,,,
3.04199,9.48561,4.00000,,,,
3.05165,9.87575,4.00000,,,,
3.04714,10.24560,4.00000,,,,
3.03555,-9.81650,4.00000,,,,
3.02749,-9.43958,4.00000,,,,
3.02878,-9.06395,4.00000,,,,
3.04586,-8.67222,4.00000,,,,
3.05681,-8.28468,4.00000,,,,
3.05616,-7.88973,4.00000,,,,
3.02588,-7.49607,4.00000,,,,
3.04650,-7.11820,4.00000,,,,
3.05101,-6.72615,4.00000,,,,
2.94954,-6.33604,4.00000,,,,
3.02588,-5.95720,4.00000,,,,
3.04102,-5.56612,4.00000,,,,
3.06261,-5.16893,4.00000,,,,
3.04779,-4.78784,4.00000,,,,
3.00559,-4.36133,4.00000,,,,
3.01944,-3.99828,4.00000,,,,
3.03168,-3.61752,4.00000,,,,
3.04618,-3.23095,4.00000,,,,
3.04489,-2.83086,4.00000,,,,
3.00978,-2.44011,4.00000,,,,
3.02427,-2.05323,4.00000,,,,
3.07195,-1.66699,4.00000,,,,
3.07066,-1.27721,4.00000,,,,
2.94825,-0.89032,4.00000,,,,
3.01557,-0.50183,4.00000,,,,
3.03587,-0.12558,4.00000,,,,
3.01719,0.26807,4.00000,,,,
3.07195,0.65818,4.00000,,,,
3.06905,1.05956,4.00000,,,,
3.01429,1.44387,4.00000,,,,
3.04006,1.82689,4.00000,,,,
3.06905,2.21281,4.00000,,,,
3.04714,2.60839,4.00000,,,,
3.05198,2.99013,4.00000,,,,
3.03072,3.38990,4.00000,,,,
3.07581,3.77099,4.00000,,,,
3.07614,4.16078,4.00000,,,,
3.10384,4.54864,4.00000,,,,
3.01976,4.93715,4.00000,,,,
3.03587,5.32823,4.00000,,,,
3.07227,5.71738,4.00000,,,,
3.06551,6.11717,4.00000,,,,
3.07549,6.48506,4.00000,,,,
3.02943,6.88678,4.00000,,,,
3.04940,7.26853,4.00000,,,,
3.08838,7.65350,4.00000,,,,
3.07614,8.04395,4.00000,,,,
3.05069,8.42474,4.00000,,,,
3.03007,8.81842,4.00000,,,,
3.05584,9.19116,4.00000,,,,
3.07710,9.59676,4.00000,,,,
3.09675,9.97691,4.00000,,,,
3.05455,-10.10514,4.00000,,,,
3.01783,-9.72082,4.00000,,,,
3.07292,-9.34165,4.00000,,,,
3.07098,-8.94766,4.00000,,,,
3.04521,-8.55754,4.00000,,,,
3.03072,-8.18642,4.00000,,,,
3.04553,-7.78922,4.00000,,,,
3.05713,-7.39266,4.00000,,,,
3.07839,-7.00545,4.00000,,,,
3.05069,-6.62596,4.00000,,,,
3.02459,-6.23650,4.00000,,,,
3.05713,-5.84832,4.00000,,,,
3.07356,-5.46336,4.00000,,,,
3.04553,-5.06649,4.00000,,,,
3.05455,-4.67122,4.00000,,,,
3.01783,-4.28949,4.00000,,,,
3.04618,-3.89520,4.00000,,,,
3.05520,-3.50219,4.00000,,,,
3.04521,-3.11499,4.00000,,,,
3.03007,-2.72939,4.00000,,,,
3.04457,-2.33606,4.00000,,,,
3.05842,-1.94338,4.00000,,,,
3.07678,-1.54780,4.00000,,,,
3.00945,-1.16478,4.00000,,,,
3.02910,-0.77532,4.00000,,,,
3.05488,-0.36267,4.00000,,,,
3.05326,0.00328,4.00000,,,,
3.04586,0.39628,4.00000,,,,
3.06100,0.76964,4.00000,,,,
3.03394,1.17134,4.00000,,,,
3.06390,1.56757,4.00000,,,,
3.05326,1.93319,4.00000,,,,
2.95437,2.33039,4.00000,,,,
3.03104,2.71824,4.00000,,,,
3.04714,3.11866,4.00000,,,,
3.05616,3.49202,4.00000,,,,
3.05133,3.89051,4.00000,,,,
3.01364,4.27836,4.00000,,,,
3.03039,4.66590,4.00000,,,,
3.04102,5.05537,4.00000,,,,
3.06679,5.44388,4.00000,,,,
3.04650,5.83078,4.00000,,,,
3.02202,6.22090,4.00000,,,,
3.03104,6.61456,4.00000,,,,
3.05262,7.01757,4.00000,,,,
3.07324,7.38772,4.00000,,,,
2.95888,7.78494,4.00000,,,,
3.03233,8.16863,4.00000,,,,
3.04102,8.54168,4.00000,,,,
3.06325,8.93729,4.00000,,,,
3.07678,9.39186,4.00000,,,,
3.01074,9.70758,4.00000,,,,
3.02395,10.10223,4.00000,,,,
3.03523,-9.99110,4.00000,,,,
3.05713,-9.58422,4.00000,,,,
3.05069,-9.21504,4.00000,,,,
3.01557,-8.82073,4.00000,,,,
3.02846,-8.44543,4.00000,,,,
3.07710,-8.05660,4.00000,,,,
3.07775,-7.66294,4.00000,,,,
2.95372,-7.26252,4.00000,,,,
3.02041,-6.88883,4.00000,,,,
3.03651,-6.50355,4.00000,,,,
3.06712,-6.11312,4.00000,,,,
3.05230,-5.71785,4.00000,,,,
3.07356,-5.32420,4.00000,,,,
3.02170,-4.93699,4.00000,,,,
3.03684,-4.54559,4.00000,,,,
3.08741,-4.14679,4.00000,,,,
3.04811,-3.76795,4.00000,,,,
3.01557,-3.35594,4.00000,,,,
3.03233,-2.98581,4.00000,,,,
3.08161,-2.58862,4.00000,,,,
3.08322,-2.21204,4.00000,,,,
3.10320,-1.82258,4.00000,,,,
3.02653,-1.40961,4.00000,,,,
3.04231,-1.03045,4.00000,,,,
3.07678,-0.65356,4.00000,,,,
3.07743,-0.24638,4.00000,,,,
3.08194,0.12665,4.00000,,,,
3.02202,0.52320,4.00000,,,,
3.05037,0.92652,4.00000,,,,
3.09063,1.30470,4.00000,,,,
3.05198,1.68869,4.00000,,,,
3.05616,2.06817,4.00000,,,,
3.03104,2.47019,4.00000,,,,
3.08194,2.85322,4.00000,,,,
3.07807,3.23849,4.00000,,,,
3.10771,3.64987,4.00000,,,,
3.02975,4.02162,4.00000,,,,
3.04328,4.41463,4.00000,,,,
3.07743,4.80346,4.00000,,,,
3.07775,5.19261,4.00000,,,,
3.07581,5.58627,4.00000,,,,
3.03555,5.97445,4.00000,,,,
3.04908,6.36361,4.00000,,,,
3.09385,6.74342,4.00000,,,,
3.06132,7.14386,4.00000,,,,
3.05777,7.53592,4.00000,,,,
3.03587,7.91122,4.00000,,,,
3.06261,8.28976,4.00000,,,,
3.07710,8.69729,4.00000,,,,
3.10384,9.07260,4.00000,,,,
3.02846,9.46048,4.00000,,,,
3.02556,9.84708,4.00000,,,,
3.07775,10.23400,4.00000,,,,
3.07775,-9.85322,4.00000,,,,
3.06712,-9.46374,4.00000,,,,
3.03426,-9.07716,4.00000,,,,
3.05133,-8.68317,4.00000,,,,
3.06228,-8.30787,4.00000,,,,
3.08355,-7.90584,4.00000,,,,
3.05713,-7.52152,4.00000,,,,
3.03265,-7.12915,4.00000,,,,
3.06261,-6.73936,4.00000,,,,
3.08290,-6.35472,4.00000,,,,
3.10738,-5.97427,4.00000,,,,
3.00752,-5.57836,4.00000,,,,
3.03072,-5.17988,4.00000,,,,
3.07839,-4.76819,4.00000,,,,
3.06003,-4.40804,4.00000,,,,
3.05713,-3.99603,4.00000,,,,
3.03684,-3.61816,4.00000,,,,
3.05198,-3.23708,4.00000,,,,
3.06132,-2.83215,4.00000,,,,
3.08322,-2.44044,4.00000,,,,
3.05681,-2.05548,4.00000,,,,
3.03555,-1.66860,4.00000,,,,
3.06100,-1.27592,4.00000,,,,
3.08290,-0.89000,4.00000,,,,
3.05230,-0.50247,4.00000,,,,
3.06615,-0.09401,4.00000,,,,
3.04425,0.28031,4.00000,,,,
3.07775,0.66977,4.00000,,,,
3.06228,1.05859,4.00000,,,,
3.05584,1.45353,4.00000,,,,
3.03909,1.83558,4.00000,,,,
3.05101,2.23439,4.00000,,,,
3.06196,2.61097,4.00000,,,,
3.05649,3.05101,4.00000,,,,
3.01557,3.40311,4.00000,,,,
3.03651,3.79419,4.00000,,,,
3.07163,4.16143,4.00000,,,,
3.08129,4.55766,-4.00000,,,,
3.00623,4.95422,-4.00000,,,,
2.82261,5.32662,-4.00000,,,,
2.64801,5.67357,-4.00000,,,,
2.49693,6.01343,-4.00000,,,,
2.34553,6.29402,-4.00000,,,,
2.17157,6.56237,-4.00000,,,,
1.93448,6.82783,-4.00000,,,,
1.86490,7.07266,-4.00000,,,,
1.66356,7.26853,-4.00000,,,,
1.51216,7.51787,-4.00000,,,,
1.39812,7.67251,-4.00000,,,,
1.29246,7.82328,-4.00000,,,,
1.16329,7.98113,-4.00000,,,,
1.00930,8.09389,-4.00000,,,,
0.89301,8.22565,-4.00000,,,,
0.76352,8.32262,-4.00000,,,,
0.61404,8.39446,-4.00000,,,,
0.53158,8.51301,-4.00000,,,,
0.42560,8.50141,-4.00000,,,,
0.29706,8.56005,-4.00000,,,,
0.28740,8.55683,-4.00000,,,,
0.28257,8.55554,-4.00000,,,,
0.28547,8.54974,-4.00000,,,,
0.21234,8.58904,-4.00000,,,,
-0.07114,8.51656,-4.00000,,,,
-0.07951,8.48241,-4.00000,,,,
-0.32659,8.41959,-4.00000,,,,
-0.47542,8.35354,-4.00000,,,,
-0.52277,8.29040,-4.00000,,,,
-0.62553,8.22082,-4.00000,,,,
-0.65742,8.11515,-4.00000,,,,
-0.76759,8.02720,-4.00000,,,,
-0.81623,8.15284,-4.00000,,,,
-0.92189,7.80620,-4.00000,,,,
-0.96893,7.68539,-4.00000,,,,
-1.02176,7.55363,-4.00000,,,,
-1.06685,7.42928,-4.00000,,,,
-1.12645,7.26788,-4.00000,,,,
-1.18637,7.11196,-4.00000,,,,
-1.24596,6.97956,-4.00000,,,,
-1.27399,6.80399,-4.00000,,,,
-1.34904,6.62616,-4.00000,,,,
-1.42346,6.45413,-4.00000,,,,
-1.45986,6.28211,-4.00000,,,,
-1.52396,6.08463,-4.00000,,,,
-1.56230,5.86267,-4.00000,,,,
-1.60482,5.67905,-4.00000,,,,
-1.62769,5.44549,-4.00000,,,,
-1.69147,5.22933,-4.00000,,,,
-1.72981,5.02606,-4.00000,,,,
-1.77394,4.78252,-4.00000,,,,
-1.81711,4.54542,-4.00000,,,,
-1.86478,4.30736,-4.00000,,,,
-1.89313,4.04868,-4.00000,,,,
-1.90795,3.83252,-4.00000,,,,
-1.94370,3.60767,-4.00000,,,,
-1.99718,3.32708,-4.00000,,,,
-2.06193,3.08548,-4.00000,,,,
-2.07546,2.81424,-4.00000,,,,
-2.09060,2.54429,-4.00000,,,,
-2.14214,2.28529,-4.00000,,,,
-2.16082,1.98828,-4.00000,,,,
-2.18015,1.73830,-4.00000,,,,
-2.23363,1.40940,-4.00000,,,,
-2.23910,1.16393,-4.00000,,,,
-2.30836,0.84276,-4.00000,,,,
-2.31931,0.54028,-4.00000,,,,
-2.33027,0.26453,-4.00000,,,,
-2.33671,-0.05664,-4.00000,,,,
-2.35282,-0.32337,-4.00000,,,,
-2.40275,-0.66515,-4.00000,,,,
-2.45686,-0.78112,-4.00000,,,,
-2.45171,-1.26110,-4.00000,,,,
-2.45590,-1.61191,-4.00000,,,,
-2.47394,-1.92502,-4.00000,,,,
-2.52612,-2.22525,-4.00000,,,,
-2.54545,-2.56575,-4.00000,,,,
-2.59055,-2.90624,-4.00000,,,,
-2.58282,-3.21292,-4.00000,,,,
-2.56768,-3.54922,-4.00000,,,,
-2.58797,-3.90035,-4.00000,,,,
-2.66883,-4.19640,-4.00000,,,,
-2.66529,-4.58972,-4.00000,,,,
-2.67366,-4.90542,-4.00000,,,,
-2.65304,-5.26138,-4.00000,,,,
-2.66078,-5.59866,-4.00000,,,,
-2.71200,-5.94657,-4.00000,,,,
-2.73003,-6.43493,-4.00000,,,,
-2.75999,-6.64271,-4.00000,,,,
-2.75935,-7.00867,-4.00000,,,,
-2.75001,-7.34112,-4.00000,,,,
-2.80058,-7.68774,-4.00000,,,,
-2.80187,-8.06465,-4.00000,,,,
-2.81862,-8.41869,-4.00000,,,,
-2.81927,-8.78207,-4.00000,,,,
-2.81282,-9.13805,-4.00000,,,,
-2.86662,-9.51238,-4.00000,,,,
-2.86018,-9.86901,-4.00000,,,,
-2.87210,10.22949,-4.00000,,,,
-2.89110,9.86609,-4.00000,,,,
-2.86533,9.49334,-4.00000,,,,
-2.92009,9.14090,-4.00000,,,,
-2.91462,8.77557,-4.00000,,,,
-2.94329,8.27945,-4.00000,,,,
-2.93620,8.02301,-4.00000,,,,
-2.92332,7.64255,-4.00000,,,,
-2.94393,7.26917,-4.00000,,,,
-2.97292,6.91706,-4.00000,,,,
-2.97518,6.50439,-4.00000,,,,
-2.96841,6.13102,-4.00000,,,,
-2.96616,5.75153,-4.00000,,,,
-3.04090,5.37269,-4.00000,,,,
-3.00385,4.99771,-4.00000,,,,
-3.03220,4.59954,-4.00000,,,,
-3.00933,4.22006,-4.00000,,,,
-2.99773,3.82060,-4.00000,,,,
-3.02769,3.45111,-4.00000,,,,
-3.06409,3.06905,-4.00000,,,,
-3.04734,2.66895,-4.00000,,,,
-3.02286,2.28883,-4.00000,,,,
-3.07987,1.87875,-4.00000,,,,
-3.06087,1.50636,-4.00000,,,,
-3.09824,1.09854,-4.00000,,,,
-3.08181,0.69619,-4.00000,,,,
-3.04991,0.31059,-4.00000,,,,
-3.00514,-0.06469,-4.00000,,,,
-3.11531,-0.48830,-4.00000,,,,
-3.12078,-0.87229,-4.00000,,,,
-3.08471,-1.27624,-4.00000,,,,
-3.11305,-1.67569,-4.00000,,,,
-3.14205,-2.05935,-4.00000,,,,
-3.12852,-2.48618,-4.00000,,,,
-3.14172,-2.89658,-4.00000,,,,
-3.11627,-3.27380,-4.00000,,,,
-3.03993,-3.67872,-4.00000,,,,
-3.16524,-4.07978,-4.00000,,,,
-3.17458,-4.48116,-4.00000,,,,
-3.14720,-4.98177,-4.00000,,,,
-3.12755,-5.29456,-4.00000,,,,
-3.15429,-5.68725,-4.00000,,,,
-3.16782,-6.12697,-4.00000,,,,
-3.17877,-6.55026,-4.00000,,,,
-3.15332,-6.94746,-4.00000,,,,
-3.09437,-7.34982,-4.00000,,,,
-3.20551,-7.76731,-4.00000,,,,
-3.21871,-8.16710,-4.00000,,,,
-3.17748,-8.56301,-4.00000,,,,
-3.19842,-8.95539,-4.00000,,,,
-3.22129,-9.38256,-4.00000,,,,
-3.19101,-9.77945,-4.00000,,,,
-3.19133,10.22530,-4.00000,,,,
-3.19037,9.87607,-4.00000,,,,
-3.12175,9.46209,-4.00000,,,,
-3.23740,9.10933,-4.00000,,,,
-3.22000,8.65605,-4.00000,,,,
-3.20390,8.23596,-4.00000,,,,
-3.17039,7.81554,-4.00000,,,,
-3.21871,7.40254,-4.00000,,,,
-3.25028,7.01983,-4.00000,,,,
-3.20841,6.57752,-4.00000,,,,
-3.22967,6.14970,-4.00000,,,,
-3.22902,5.99378,-4.00000,,,,
-3.24287,5.35626,-4.00000,,,,
-3.24416,4.93779,-4.00000,,,,
-3.21356,4.28094,-4.00000,,,,
-3.24062,4.08637,-4.00000,,,,
-3.25769,3.68595,-4.00000,,,,
-3.26575,3.26813,-4.00000,,,,
-3.24706,2.86546,-4.00000,,,,
-3.25705,2.42413,-4.00000,,,,
-3.27219,2.03499,-4.00000,,,,
-3.25189,1.61911,-4.00000,,,,
-3.26317,1.19711,-4.00000,,,,
-3.22580,0.75675,-4.00000,,,,
-3.31793,0.35634,-4.00000,,,,
-3.30408,-0.06566,-4.00000,,,,
-3.28894,-0.48830,-4.00000,,,,
-3.22741,-0.90321,-4.00000,,,,
-3.28056,-1.32746,-4.00000,,,,
-3.29474,-1.75203,-4.00000,,,,
-3.29152,-2.19207,-4.00000,,,,
-3.27315,-2.58926,-4.00000,,,,
-3.24352,-2.99934,-4.00000,,,,
-3.27992,-3.41135,-4.00000,,,,
-3.28282,-3.85364,-4.00000,,,,
-3.28701,-4.27210,-4.00000,,,,
-3.26027,-4.66575,-4.00000,,,,
-3.33919,-5.12125,-4.00000,,,,
-3.32244,-5.53810,-4.00000,,,,
-3.29603,-5.96042,-4.00000,,,,
-3.25769,-6.42237,-4.00000,,,,
-3.30859,-6.77673,-4.00000,,,,
-3.31149,-7.48802,-4.00000,,,,
-3.31149,-7.64490,-4.00000,,,,
-3.26993,-8.06916,-4.00000,,,,
-3.26381,-8.48022,-4.00000,,,,
-3.31890,-8.91415,-4.00000,,,,
-3.28991,-9.31974,-4.00000,,,,
